Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
24730	1.2874	0.80937	-1.0715e-003	0.12571
24731	1.3043	0.80542	4.6621e-003	0.12516
24732	1.298	0.81042	-1.9529e-004	0.12622
24733	1.3415	0.80042	-4.0738e-003	0.1249
24734	1.3783	0.79428	-2.2204e-003	0.12452
24735	1.4433	0.78264	-4.6787e-003	0.12395
24736	1.4621	0.7795	-4.039e-003	0.12379
24737	1.4862	0.77528	-4.1437e-003	0.12346
24738	1.5052	0.77184	-4.9091e-003	0.12306
24739	1.4957	0.77171	-4.1583e-003	0.12278
24740	1.5246	0.76844	-4.9739e-003	0.12263
24741	1.5446	0.76512	-4.2987e-003	0.12213
24742	1.6018	0.75543	-2.7275e-003	0.12022
24743	1.6218	0.75181	-3.735e-003	0.11952
24744	1.6455	0.74769	-3.7861e-003	0.11889
24745	1.6633	0.74455	-4.1014e-003	0.11843
24746	1.6543	0.74392	-3.5641e-003	0.11795
24747	1.6827	0.73956	-3.8245e-003	0.11768
24748	1.7105	0.73443	-2.332e-003	0.11736
24749	1.6921	0.74088	1.1523e-003	0.11849
24750	1.7773	0.72482	-3.7256e-003	0.11838
24751	1.7628	0.7232	2.4302e-003	0.11686
24752	1.7662	0.72841	3.6882e-004	0.11877
24753	1.8004	0.7208	-3.7208e-003	0.11856
24754	1.8177	0.71773	-4.129e-003	0.11864
24755	1.8372	0.71435	-4.1361e-003	0.11875
24756	1.8558	0.71112	-4.1533e-003	0.1188
24757	1.9223	0.69977	-2.9471e-003	0.11872
24758	1.9584	0.69317	-4.6699e-003	0.11877
24759	1.9697	0.6916	-2.5545e-003	0.11904
24760	1.9703	0.69466	-5.7037e-003	0.12026
24761	2.0001	0.68633	-2.494e-003	0.11963
24762	2.0136	0.68369	-4.1812e-003	0.12001
24763	2.0659	0.67493	-2.3691e-003	0.12253
24764	2.0814	0.67223	-2.3502e-003	0.12347
24765	2.1249	0.66387	-6.0192e-003	0.12598
24766	2.1207	0.66316	-9.3166e-003	0.12525
24767	2.1554	0.65925	-3.3159e-003	0.12814
24768	2.1687	0.65711	-2.2206e-003	0.12906
24769	2.2266	0.6469	-3.2567e-003	0.13271
24770	2.2423	0.64435	-2.0589e-003	0.13371
24771	2.2769	0.63786	-4.6386e-003	0.13581
24772	2.3148	0.63167	-2.7608e-003	0.13865
24773	2.3932	0.61761	-4.7377e-003	0.14538
24774	2.4336	0.61117	-1.8652e-003	0.14987
24775	2.4716	0.60432	-3.4009e-003	0.15411
24776	2.5339	0.59373	-2.1228e-003	0.16148
24777	2.5544	0.59026	-1.355e-003	0.16379
24778	2.5871	0.58452	-1.9012e-003	0.16761
24779	2.6629	0.57148	2.9168e-004	0.1773
24780	2.6689	0.57401	1.4757e-003	0.17976
24781	2.6205	0.57871	-2.0789e-003	0.17175
24782	2.6331	0.57664	-7.2182e-004	0.17339
24783	2.7	0.56494	-1.8172e-003	0.18308
24784	2.7158	0.5623	-4.7475e-004	0.18585
24785	2.7359	0.55882	-1.874e-004	0.18944
24786	2.7547	0.55553	-9.5945e-004	0.19296
24787	2.739	0.56121	3.6659e-003	0.19117
24788	2.8246	0.54335	1.5356e-003	0.20701
24789	2.7742	0.55217	-7.1622e-004	0.19674
24790	2.7916	0.54915	-3.4069e-004	0.20024
24791	2.776	0.55453	4.4906e-003	0.19803
24792	2.8669	0.53604	1.291e-003	0.21553
24793	2.9033	0.5296	2.2198e-003	0.22226
24794	2.978	0.51642	3.2598e-003	0.23545
24795	2.9707	0.52085	6.1184e-003	0.23459
24796	2.9389	0.52329	2.9499e-003	0.22862
24797	2.9479	0.52191	1.9498e-003	0.23024
24798	2.157	0.63019	2.5677e-002	0.11709
24799	2.1359	0.6307	2.6215e-002	0.11443
24800	2.1613	0.60893	2.3484e-002	0.10867
24801	2.1364	0.62137	2.2461e-002	0.11051
24802	2.1502	0.65236	1.2617e-002	0.12475
24803	2.1635	0.65038	1.4504e-002	0.12574
24804	2.1586	0.65401	1.6429e-002	0.12648
24805	2.2314	0.61132	2.6144e-002	0.11864
24806	2.2121	0.61419	2.6291e-002	0.11764
24807	2.1982	0.60331	2.3208e-002	0.11112
24808	2.2343	0.58857	2.4267e-002	0.10871
24809	2.2112	0.64181	1.3859e-002	0.1286
24810	2.2217	0.64079	1.2691e-002	0.12952
24811	2.2372	0.63745	1.36e-002	0.13014
24812	2.215	0.64448	1.6144e-002	0.13011
24813	1.9884	0.65173	2.7614e-002	0.10444
24814	1.9697	0.65884	2.7186e-002	0.10622
24815	1.9581	0.64504	2.4312e-002	9.9588e-002
24816	1.9872	0.65007	2.2822e-002	0.10347
24817	1.9782	0.68114	1.4434e-002	0.11573
24818	1.9891	0.67925	1.4397e-002	0.11597
24819	1.9714	0.65923	2.4339e-002	0.10642
24820	2.0437	0.64944	2.6326e-002	0.10923
24821	2.056	0.66808	1.4332e-002	0.11852
24822	2.0716	0.66601	1.5035e-002	0.1197
24823	2.0689	0.6693	1.6793e-002	0.12065
24824	2.0095	0.6165	3.1765e-002	9.0116e-002
24825	2.0274	0.62046	3.0729e-002	9.3945e-002
24826	2.0083	0.6148	2.6975e-002	8.8997e-002
24827	0.25418	0.49347	8.7643e-002	2.3953e-002
24828	0.29939	0.48012	8.8173e-002	2.6006e-002
24829	0.28285	0.46775	8.968e-002	2.4233e-002
24830	0.29469	0.50322	8.5971e-002	2.7347e-002
24831	0.26503	0.47669	8.9106e-002	2.3743e-002
24832	0.27486	0.50584	8.6062e-002	2.6261e-002
24833	0.2746	0.47058	8.4517e-002	2.3927e-002
24834	1.0965	0.46734	7.5236e-002	3.7056e-002
24835	1.0943	0.42376	8.0118e-002	2.8053e-002
24836	1.0753	0.47175	7.5141e-002	3.8513e-002
24837	1.0749	0.42483	8.0344e-002	2.882e-002
24838	1.1043	0.4466	7.74e-002	3.2305e-002
24839	1.0618	0.45771	7.6944e-002	3.5767e-002
24840	1.0658	0.44041	7.8782e-002	3.2091e-002
24841	1.0985	0.43812	7.3418e-002	2.9911e-002
24842	1.4567	0.43147	7.2633e-002	2.2042e-002
24843	1.4224	0.45097	7.0973e-002	2.412e-002
24844	1.4108	0.43186	7.3445e-002	2.2286e-002
24845	1.4443	0.45033	7.0631e-002	2.3702e-002
24846	1.4495	0.41418	7.4819e-002	2.2472e-002
24847	1.4184	0.41504	7.5285e-002	2.2164e-002
24848	1.4333	0.41169	7.5409e-002	2.2487e-002
24849	1.3796	0.43039	6.9161e-002	2.0823e-002
24850	1.4471	0.45842	6.457e-002	2.3414e-002
24851	1.4481	0.39315	7.2314e-002	2.3459e-002
24852	0.72251	0.5787	7.037e-002	5.9887e-002
24853	0.75146	0.54315	7.3543e-002	5.5496e-002
24854	0.73884	0.59084	6.8776e-002	6.2736e-002
24855	0.76653	0.55907	7.1578e-002	5.8993e-002
24856	0.76057	0.58295	6.9177e-002	6.272e-002
24857	0.72437	0.5599	7.2304e-002	5.6957e-002
24858	0.73693	0.55071	7.3026e-002	5.6044e-002
24859	0.71171	0.57024	6.6437e-002	5.7937e-002
24860	0.79223	0.56035	6.5918e-002	6.0393e-002
24861	0.7676	0.60407	6.177e-002	6.674e-002
24862	0.74994	0.54114	6.8758e-002	5.4941e-002
24863	0.46073	0.39134	9.432e-002	2.819e-002
24864	0.43729	0.41954	9.1864e-002	2.9796e-002
24865	0.48375	0.39887	9.3179e-002	2.9917e-002
24866	0.45673	0.43249	9.0232e-002	3.2207e-002
24867	0.47836	0.41995	9.1135e-002	3.1986e-002
24868	0.43207	0.39928	9.3991e-002	2.7591e-002
24869	0.46259	0.38675	8.9727e-002	2.7655e-002
24870	0.46709	0.65142	6.7929e-002	5.4831e-002
24871	0.50762	0.66597	6.5642e-002	6.1287e-002
24872	0.50199	0.68392	6.3932e-002	6.23e-002
24873	0.47978	0.68702	6.4072e-002	5.9685e-002
24874	0.48442	0.64411	6.8324e-002	5.6451e-002
24875	0.49947	0.65276	6.7147e-002	5.9085e-002
24876	0.46749	0.67036	6.6006e-002	5.6557e-002
24877	0.47003	0.63608	6.4388e-002	5.3815e-002
24878	0.50457	0.68715	5.8519e-002	6.2885e-002
24879	2.2334	0.40275	6.1085e-002	2.4909e-002
24880	2.2316	0.36244	6.6908e-002	2.9661e-002
24881	2.212	0.36429	6.7019e-002	3.0048e-002
24882	2.2147	0.40396	6.1301e-002	2.4505e-002
24883	2.2032	0.38424	6.4347e-002	2.5214e-002
24884	2.2369	0.38286	6.387e-002	2.4844e-002
24885	2.2223	0.40463	5.5996e-002	2.2166e-002
24886	2.2399	0.35163	6.3275e-002	3.0722e-002
24887	0.25206	0.27617	0.10904	1.169e-002
24888	0.22623	0.24707	0.11228	9.4965e-003
24889	0.21891	0.2692	0.11022	1.0025e-002
24890	0.2537	0.25253	0.11135	1.0732e-002
24891	0.23081	0.28701	0.1083	1.1279e-002
24892	0.24601	0.27359	0.10436	1.1256e-002
24893	0.26698	0.74416	6.2726e-002	3.6877e-002
24894	0.24193	0.70945	6.6648e-002	3.239e-002
24895	0.26651	0.70751	6.6346e-002	3.5634e-002
24896	0.24541	0.74868	6.2724e-002	3.3953e-002
24897	0.2314	0.72919	6.4923e-002	3.1365e-002
24898	0.27071	0.72796	6.4246e-002	3.6871e-002
24899	0.24903	0.74067	5.8413e-002	3.4273e-002
24900	2.4438	0.38745	5.8906e-002	3.6884e-002
24901	2.4466	0.35509	6.3822e-002	2.7328e-002
24902	2.4789	0.36528	6.1596e-002	3.2799e-002
24903	2.4763	0.38044	5.9295e-002	3.8603e-002
24904	2.4622	0.35693	6.3228e-002	2.8702e-002
24905	2.4424	0.36947	6.1694e-002	3.0176e-002
24906	2.4809	0.36627	5.6344e-002	3.1154e-002
24907	2.465	0.38016	5.7859e-002	3.6179e-002
24908	1.2092	0.2626	9.6332e-002	4.1562e-002
24909	1.1723	0.283	9.4579e-002	3.3609e-002
24910	1.1954	0.28206	9.4336e-002	3.5683e-002
24911	1.1889	0.23663	9.9565e-002	4.6179e-002
24912	1.1642	0.26306	9.6944e-002	3.7446e-002
24913	1.1734	0.24276	9.9096e-002	4.313e-002
24914	1.2014	0.24673	9.8244e-002	4.4832e-002
24915	1.1868	0.23585	9.4653e-002	4.5332e-002
24916	1.0191	0.66662	5.4805e-002	8.3464e-002
24917	1.0332	0.61732	5.9917e-002	7.2494e-002
24918	1.0385	0.66432	5.4631e-002	8.3473e-002
24919	1.0127	0.62313	5.9712e-002	7.3551e-002
24920	1.0059	0.64712	5.723e-002	7.8875e-002
24921	1.0578	0.65295	5.5459e-002	8.1525e-002
24922	1.043	0.63076	5.8229e-002	7.583e-002
24923	1.0381	0.65967	5.0115e-002	8.2241e-002
24924	0.64177	0.30507	0.10027	2.1058e-002
24925	0.66103	0.3119	9.9265e-002	2.1578e-002
24926	0.6677	0.33794	9.6456e-002	2.4382e-002
24927	0.63994	0.34734	9.5922e-002	2.5798e-002
24928	0.62811	0.31723	9.9222e-002	2.2419e-002
24929	0.63153	0.33399	9.7437e-002	2.4277e-002
24930	0.65333	0.34591	9.5857e-002	2.5503e-002
24931	0.64304	0.30088	9.5655e-002	2.0107e-002
24932	0.66266	0.34184	9.11e-002	2.4479e-002
24933	1.2367	0.68151	4.8211e-002	9.139e-002
24934	1.211	0.70381	4.6281e-002	9.774e-002
24935	1.1887	0.67305	5.028e-002	8.9362e-002
24936	1.2247	0.661	5.0821e-002	8.5779e-002
24937	1.2012	0.65763	5.1739e-002	8.5089e-002
24938	1.2339	0.69796	4.6403e-002	9.6058e-002
24939	1.1972	0.68987	4.8184e-002	9.3958e-002
24940	1.2027	0.68669	4.3382e-002	9.2944e-002
24941	1.6646	0.22048	9.4855e-002	9.3845e-002
24942	1.7148	0.22474	9.3639e-002	9.5764e-002
24943	1.7015	0.24122	9.1758e-002	8.8483e-002
24944	1.7092	0.20474	9.6221e-002	0.10297
24945	1.6825	0.19943	9.7234e-002	0.10298
24946	1.6799	0.24378	9.1745e-002	8.6029e-002
24947	1.7295	0.2143	8.9721e-002	0.10026
24948	1.6714	0.2062	9.1489e-002	9.9031e-002
24949	1.7013	0.24848	8.5805e-002	8.4976e-002
24950	1.9681	0.22402	9.0292e-002	0.10428
24951	1.975	0.26256	8.5049e-002	8.693e-002
24952	1.961	0.24408	8.7716e-002	9.5401e-002
24953	1.9988	0.25719	8.5417e-002	8.9024e-002
24954	1.9876	0.22444	8.9973e-002	0.10395
24955	1.998	0.23964	8.7788e-002	9.6996e-002
24956	1.9545	0.26035	8.0616e-002	8.745e-002
24957	2.0043	0.27532	7.7827e-002	7.981e-002
24958	1.9902	0.22484	8.4844e-002	0.103
24959	1.6724	0.46785	6.4e-002	2.3518e-002
24960	1.6948	0.46749	6.3586e-002	2.3408e-002
24961	1.7015	0.42847	6.833e-002	2.439e-002
24962	1.6783	0.42874	6.8747e-002	2.4262e-002
24963	1.7038	0.44798	6.5844e-002	2.2456e-002
24964	1.6665	0.44876	6.6489e-002	2.2514e-002
24965	1.69	0.44496	6.1456e-002	2.0536e-002
24966	0.44414	0.26408	0.10742	1.595e-002
24967	0.43356	0.30194	0.10376	1.8727e-002
24968	0.42876	0.28044	0.106	1.685e-002
24969	0.46858	0.26978	0.10648	1.6865e-002
24970	0.47484	0.29369	0.10397	1.9021e-002
24971	0.45346	0.30509	0.10314	1.9543e-002
24972	0.49367	0.26522	0.10156	1.6519e-002
24973	0.45826	0.3236	9.6169e-002	2.1156e-002
24974	0.43406	0.25885	0.10306	1.5046e-002
24975	0.90782	0.5277	7.2198e-002	5.5433e-002
24976	0.92208	0.48447	7.6593e-002	4.5943e-002
24977	0.92845	0.52162	7.2459e-002	5.3412e-002
24978	0.89333	0.51296	7.406e-002	5.2816e-002
24979	0.93578	0.49933	7.4731e-002	4.8478e-002
24980	0.89833	0.49616	7.5773e-002	4.9179e-002
24981	0.91027	0.50467	6.9604e-002	5.0267e-002
24982	1.3758	0.23706	9.6869e-002	6.3205e-002
24983	1.4171	0.26148	9.3407e-002	5.9519e-002
24984	1.3807	0.25785	9.4369e-002	5.7399e-002
24985	1.3972	0.23394	9.6932e-002	6.6209e-002
24986	1.4127	0.2459	9.5306e-002	6.3971e-002
24987	1.3994	0.26913	9.277e-002	5.5613e-002
24988	1.3635	0.27749	8.7313e-002	4.9275e-002
24989	1.3762	0.22458	9.3275e-002	6.6321e-002
24990	1.4128	0.25611	9.2497e-002	6.0551e-002
24991	1.2732	0.41491	7.7926e-002	2.2239e-002
24992	1.2516	0.41759	7.8007e-002	2.2721e-002
24993	1.2763	0.43864	7.5147e-002	2.4892e-002
24994	1.2348	0.43703	7.6093e-002	2.5834e-002
24995	1.2426	0.45371	7.4049e-002	2.8744e-002
24996	1.2589	0.453	7.3825e-002	2.7988e-002
24997	1.2903	0.43542	7.0227e-002	2.2775e-002
24998	1.2391	0.39876	7.5331e-002	2.0087e-002
24999	1.233	0.44952	6.9676e-002	2.7193e-002
25000	1.5405	0.60314	5.0309e-002	6.8538e-002
25001	1.4921	0.5829	5.3852e-002	6.168e-002
25002	1.5215	0.61565	4.9246e-002	7.3321e-002
25003	1.5045	0.56907	5.5229e-002	5.6736e-002
25004	1.5388	0.5816	5.295e-002	6.0736e-002
25005	1.5228	0.57256	5.44e-002	5.7754e-002
25006	1.5028	0.60069	5.1477e-002	6.8033e-002
25007	1.5455	0.56673	4.9571e-002	5.463e-002
25008	1.5018	0.59298	4.7387e-002	6.4873e-002
25009	2.6218	0.35095	6.0953e-002	4.4314e-002
25010	2.6197	0.30694	6.8201e-002	2.9597e-002
25011	2.6489	0.32766	6.4249e-002	3.7331e-002
25012	2.6381	0.30668	6.7917e-002	3.0445e-002
25013	2.6424	0.35036	6.0625e-002	4.672e-002
25014	2.6085	0.32327	6.5737e-002	3.202e-002
25015	2.6449	0.337	5.7703e-002	3.8852e-002
25016	0.68284	0.73758	5.4596e-002	7.993e-002
25017	0.71707	0.74543	5.3026e-002	8.3863e-002
25018	0.72287	0.72348	5.5197e-002	8.1581e-002
25019	0.70653	0.71186	5.6767e-002	7.8461e-002
25020	0.68638	0.71701	5.6662e-002	7.7589e-002
25021	0.702	0.74893	5.2993e-002	8.2854e-002
25022	0.6948	0.756	4.7388e-002	8.3038e-002
25023	0.70868	0.70992	5.1896e-002	7.834e-002
25024	1.0011	0.28	9.7489e-002	2.3489e-002
25025	1.0276	0.23392	0.10215	3.2354e-002
25026	1.0044	0.23437	0.10243	3.0575e-002
25027	0.98567	0.26327	9.9545e-002	2.4851e-002
25028	1.0351	0.25761	9.9443e-002	2.8629e-002
25029	1.0245	0.28004	9.7133e-002	2.4585e-002
25030	0.99222	0.2476	0.10116	2.7543e-002
25031	1.0305	0.28204	9.1784e-002	2.3455e-002
25032	0.99205	0.26944	9.3752e-002	2.3246e-002
25033	1.0344	0.22225	9.8325e-002	3.4267e-002
25034	0.85819	0.70716	5.3961e-002	9.1147e-002
25035	0.87059	0.66184	5.8542e-002	8.3209e-002
25036	0.84417	0.68993	5.6107e-002	8.7554e-002
25037	0.88461	0.67902	5.6397e-002	8.6596e-002
25038	0.84956	0.67035	5.8081e-002	8.426e-002
25039	0.8782	0.70238	5.4032e-002	9.0834e-002
25040	0.88638	0.70494	4.8537e-002	9.1341e-002
25041	0.86691	0.65334	5.4502e-002	8.1447e-002
25042	1.5863	0.32258	8.3465e-002	5.2547e-002
25043	1.5394	0.31645	8.4969e-002	5.1741e-002
25044	1.5696	0.33828	8.1828e-002	4.6269e-002
25045	1.5458	0.33385	8.276e-002	4.6329e-002
25046	1.578	0.30817	8.5355e-002	5.7108e-002
25047	1.5582	0.30528	8.6019e-002	5.6875e-002
25048	1.5609	0.34184	7.6504e-002	4.3482e-002
25049	0.58428	0.49819	8.1315e-002	4.5467e-002
25050	0.62513	0.48182	8.2268e-002	4.3812e-002
25051	0.60784	0.47109	8.3681e-002	4.2157e-002
25052	0.62029	0.5016	8.0312e-002	4.6494e-002
25053	0.58714	0.47955	8.3178e-002	4.2994e-002
25054	0.59838	0.51028	7.9816e-002	4.7382e-002
25055	0.57003	0.48812	7.7575e-002	4.3647e-002
25056	0.62998	0.47708	7.7648e-002	4.3029e-002
25057	0.77644	0.44738	8.318e-002	4.0188e-002
25058	0.80726	0.42014	8.5526e-002	3.5746e-002
25059	0.79865	0.44135	8.3427e-002	3.9396e-002
25060	0.76254	0.43091	8.5159e-002	3.7249e-002
25061	0.77202	0.41092	8.7105e-002	3.411e-002
25062	0.79348	0.40518	8.7347e-002	3.3228e-002
25063	0.76949	0.41812	8.1358e-002	3.492e-002
25064	0.80744	0.44192	7.8177e-002	3.9229e-002
25065	0.79895	0.40911	8.1812e-002	3.3485e-002
25066	2.1047	0.43558	5.9185e-002	2.5221e-002
25067	2.0677	0.46215	5.6336e-002	2.9837e-002
25068	2.0839	0.42575	6.0983e-002	2.3294e-002
25069	2.0658	0.4391	5.9533e-002	2.4101e-002
25070	2.0868	0.46241	5.5874e-002	3.1639e-002
25071	2.1016	0.45248	5.6914e-002	2.9568e-002
25072	2.0899	0.43659	5.4317e-002	2.2354e-002
25073	2.0666	0.46397	5.1074e-002	2.8647e-002
25074	1.3364	0.64018	5.0651e-002	7.7637e-002
25075	1.3356	0.62056	5.2945e-002	7.1623e-002
25076	1.3497	0.60213	5.4769e-002	6.5979e-002
25077	1.3881	0.62932	5.0726e-002	7.5186e-002
25078	1.3751	0.60843	5.3467e-002	6.8229e-002
25079	1.3678	0.6397	4.998e-002	7.7873e-002
25080	1.3774	0.63685	4.505e-002	7.6965e-002
25081	1.3677	0.5811	5.1793e-002	5.9198e-002
25082	0.11802	0.53753	8.5745e-002	1.0095e-002
25083	0.16221	0.53623	8.5084e-002	1.5887e-002
25084	0.14169	0.52569	8.6472e-002	1.295e-002
25085	0.16344	0.55753	8.2991e-002	1.6617e-002
25086	0.14572	0.56625	8.2465e-002	1.4436e-002
25087	0.12779	0.55559	8.3823e-002	1.1743e-002
25088	0.1254	0.55422	7.8975e-002	1.1373e-002
25089	1.8581	0.25857	8.7294e-002	9.0181e-002
25090	1.83	0.21665	9.3109e-002	0.10686
25091	1.8242	0.25384	8.8401e-002	9.147e-002
25092	1.8528	0.21813	9.2612e-002	0.10695
25093	1.8652	0.23907	8.9725e-002	9.8443e-002
25094	1.8164	0.23415	9.1043e-002	9.9232e-002
25095	1.8407	0.25859	8.7547e-002	8.993e-002
25096	1.8047	0.22266	8.762e-002	0.10263
25097	1.8384	0.25793	8.2624e-002	8.942e-002
25098	1.8571	0.21462	8.7982e-002	0.10784
25099	0.60542	0.1646	0.11529	1.6319e-002
25100	0.64882	0.19959	0.11109	1.6371e-002
25101	0.64501	0.17525	0.11367	1.7291e-002
25102	0.59576	0.18238	0.11359	1.5279e-002
25103	0.62681	0.21154	0.11016	1.5671e-002
25104	0.60558	0.20167	0.11147	1.5229e-002
25105	0.62536	0.16627	0.11486	1.7011e-002
25106	0.62095	0.16555	0.10996	1.6112e-002
25107	0.15988	0.46929	9.1634e-002	1.3402e-002
25108	0.14053	0.48219	9.0713e-002	1.1517e-002
25109	0.15595	0.44917	9.3656e-002	1.2238e-002
25110	0.12074	0.4489	9.4273e-002	8.4694e-003
25111	0.13594	0.43667	9.5205e-002	9.7078e-003
25112	0.12403	0.47287	9.1898e-002	9.3847e-003
25113	0.15126	0.4718	8.6511e-002	1.2451e-002
25114	1.6751	0.56259	5.2161e-002	5.0942e-002
25115	1.6734	0.60741	4.6628e-002	6.7745e-002
25116	1.6549	0.59826	4.8207e-002	6.4044e-002
25117	1.6572	0.5664	5.2101e-002	5.2183e-002
25118	1.6903	0.57653	5.0071e-002	5.6575e-002
25119	1.6513	0.58109	5.0418e-002	5.7609e-002
25120	1.6891	0.59839	4.7371e-002	6.4842e-002
25121	1.7004	0.59826	4.2059e-002	6.4935e-002
25122	1.6713	0.55736	4.7857e-002	4.8291e-002
25123	1.6628	0.60478	4.2176e-002	6.6111e-002
25124	2.3254	0.49705	4.5207e-002	7.2517e-002
25125	2.2969	0.52035	4.2528e-002	8.1381e-002
25126	2.2871	0.48303	4.8237e-002	6.122e-002
25127	2.3088	0.47889	4.8304e-002	6.1356e-002
25128	2.3173	0.51775	4.2365e-002	8.2347e-002
25129	2.2857	0.50513	4.5046e-002	7.2349e-002
25130	2.3122	0.50304	3.9609e-002	7.3563e-002
25131	2.1121	0.29431	7.8616e-002	6.8817e-002
25132	2.0969	0.33986	7.257e-002	4.7905e-002
25133	2.084	0.32425	7.4947e-002	5.5891e-002
25134	2.1224	0.31491	7.5585e-002	5.8145e-002
25135	2.1162	0.33598	7.2764e-002	4.8475e-002
25136	2.0932	0.30538	7.739e-002	6.4402e-002
25137	2.113	0.33223	6.8287e-002	4.8975e-002
25138	0.45608	0.77541	5.5634e-002	6.2817e-002
25139	0.43418	0.78136	5.5506e-002	5.9592e-002
25140	0.45976	0.81827	5.1228e-002	6.5487e-002
25141	0.42593	0.80433	5.3376e-002	5.9308e-002
25142	0.46664	0.79411	5.3518e-002	6.5492e-002
25143	0.44316	0.81317	5.2108e-002	6.2488e-002
25144	0.43477	0.76488	5.212e-002	5.8777e-002
25145	0.45355	0.81649	4.6517e-002	6.4355e-002
25146	0.363	0.56493	7.861e-002	3.5793e-002
25147	0.40568	0.57643	7.6665e-002	4.0464e-002
25148	0.39563	0.59437	7.5057e-002	4.0834e-002
25149	0.39476	0.56193	7.8321e-002	3.8258e-002
25150	0.3617	0.57925	7.7207e-002	3.6703e-002
25151	0.37876	0.5591	7.89e-002	3.6623e-002
25152	0.37705	0.59175	7.5671e-002	3.8876e-002
25153	0.35419	0.57222	7.3019e-002	3.5613e-002
25154	0.41791	0.5921	6.9827e-002	4.302e-002
25155	0.40167	0.13628	0.12084	1.0773e-002
25156	0.43369	0.16192	0.11785	1.1395e-002
25157	0.41684	0.1768	0.11658	1.1155e-002
25158	0.42023	0.14437	0.11979	1.1173e-002
25159	0.39612	0.16863	0.11768	1.0608e-002
25160	0.38824	0.14727	0.11992	1.0326e-002
25161	0.44624	0.14108	0.11476	1.1415e-002
25162	0.41256	0.19469	0.10981	1.1083e-002
25163	0.38613	0.13716	0.11593	9.8802e-003
25164	2.27	0.28039	7.8086e-002	6.3548e-002
25165	2.288	0.279	7.8008e-002	6.2849e-002
25166	2.274	0.23848	8.4117e-002	8.4882e-002
25167	2.2956	0.26131	8.0479e-002	7.1295e-002
25168	2.2879	0.24347	8.3197e-002	8.1139e-002
25169	2.2621	0.26618	8.0267e-002	7.146e-002
25170	2.2677	0.28919	7.1806e-002	5.7871e-002
25171	2.2896	0.23699	7.9078e-002	8.3267e-002
25172	0.20938	0.83206	5.5308e-002	2.887e-002
25173	0.21237	0.87096	5.1438e-002	2.9183e-002
25174	0.1782	0.84702	5.4517e-002	2.3097e-002
25175	0.22514	0.85138	5.3076e-002	3.1613e-002
25176	0.19251	0.8761	5.137e-002	2.5544e-002
25177	0.18979	0.83292	5.5643e-002	2.5298e-002
25178	0.17714	0.86426	5.2859e-002	2.2816e-002
25179	0.22062	0.86072	4.7232e-002	3.0692e-002
25180	0.16661	0.8753	4.6996e-002	2.0719e-002
25181	0.18159	0.82891	5.1179e-002	2.3721e-002
25182	1.1585	0.58357	6.1023e-002	6.5312e-002
25183	1.1278	0.56517	6.3723e-002	6.0729e-002
25184	1.1362	0.58131	6.1744e-002	6.4889e-002
25185	1.162	0.55033	6.4685e-002	5.6415e-002
25186	1.1399	0.54841	6.535e-002	5.6266e-002
25187	1.1704	0.56587	6.2765e-002	6.0403e-002
25188	1.1123	0.55721	5.9887e-002	5.8443e-002
25189	1.1361	0.58442	5.955e-002	6.5606e-002
25190	1.163	0.55995	6.1277e-002	5.8797e-002
25191	0.17285	0.12733	0.12471	4.7203e-003
25192	0.20441	0.14732	0.12235	5.8016e-003
25193	0.15228	0.14341	0.12342	4.2237e-003
25194	0.19838	0.12692	0.12442	5.4335e-003
25195	0.18874	0.16348	0.12098	5.598e-003
25196	0.16864	0.16389	0.12121	4.9668e-003
25197	0.1566	0.17023	0.11574	4.5618e-003
25198	0.16699	0.12442	0.12004	4.374e-003
25199	0.19944	0.16919	0.11524	5.8848e-003
25200	0.21267	0.12804	0.11911	5.6143e-003
25201	0.36143	0.34641	0.10042	1.9836e-002
25202	0.35799	0.32241	0.10287	1.791e-002
25203	0.34022	0.35829	9.9575e-002	1.9742e-002
25204	0.32155	0.34612	0.10108	1.8126e-002
25205	0.33761	0.31305	0.10411	1.6581e-002
25206	0.32063	0.32397	0.10329	1.6702e-002
25207	0.33897	0.33684	9.6701e-002	1.8094e-002
25208	0.95429	0.40086	8.5072e-002	2.8472e-002
25209	0.93956	0.38503	8.7038e-002	2.6391e-002
25210	0.9704	0.35961	8.9285e-002	2.232e-002
25211	0.94706	0.36462	8.9125e-002	2.3324e-002
25212	0.98335	0.37661	8.7219e-002	2.3999e-002
25213	0.97532	0.39509	8.534e-002	2.6851e-002
25214	0.93899	0.39772	8.065e-002	2.7767e-002
25215	0.98414	0.39267	8.0418e-002	2.5381e-002
25216	0.95269	0.36103	8.4388e-002	2.1812e-002
25217	2.7563	0.41652	4.6791e-002	0.11816
25218	2.7621	0.46155	3.8832e-002	0.14727
25219	2.7689	0.43939	4.2484e-002	0.13726
25220	2.7389	0.457	4.0297e-002	0.13541
25221	2.723	0.43993	4.3671e-002	0.11895
25222	2.7322	0.41977	4.6865e-002	0.11014
25223	2.7393	0.41687	4.2093e-002	0.11086
25224	2.7401	0.45407	3.57e-002	0.13399
25225	0.67605	0.60058	6.8999e-002	6.1261e-002
25226	0.63606	0.62681	6.7073e-002	6.3938e-002
25227	0.6354	0.60422	6.9422e-002	6.0902e-002
25228	0.67105	0.62174	6.6897e-002	6.4067e-002
25229	0.65766	0.59192	7.026e-002	5.9624e-002
